total_revenue,avg_basket_size,unique_products,days_since_last_purchase,is_churned
-0.12607843314161166,-0.1848552950753563,-0.26003659159422804,-0.09971938533199626,0
0.1015531861255278,0.09641203315192493,0.18484832073030746,-0.6952297700765494,0
-0.010006718177198547,-0.19998280345553282,0.10289583688105093,-0.8639577124208395,0
-0.00570424968810694,0.1891593086690071,0.266800804579564,0.92257344181282,1
-0.1606600561064094,-0.482189080478825,-0.41223406159999015,-0.6257535585230182,0
-0.18065223358924365,-0.05444574007383496,-0.5995540246840051,2.4411249229114307,1
0.10886799110981085,0.15420954792859912,-0.049301633124711204,-0.7547808085510047,0
-0.16264637253475386,0.49640422025259134,-0.34198907544348456,-0.11956973149014803,0
-0.1763607190510436,0.30235480241032753,0.3604607861215715,-0.6952297700765494,0
-0.04098935972127668,0.023799992927077865,-0.16637661005222054,-0.19897111612275512,0
-0.07469344950909142,0.6732395768346543,-0.41223406159999015,-0.2783725007553622,0
0.13535464436571237,-0.16753690617115427,0.34875328842882053,-0.7547808085510047,0
0.06374258185901574,1.3680616858827601,0.5711957445910882,-0.556277346969487,0
-0.03049060634450036,3.7545565424106013,0.27850830227231493,-0.45702561617872817,0
-0.09463329144877683,0.31330920503045534,-0.16637661005222054,0.2675120185938115,0
-0.21930750918006395,-0.5739974071998961,-0.6580915131477598,2.0937438651437748,1
-0.2021098062802437,-0.31422157363686554,-0.5878465269912542,2.2922473267252923,1
-0.17970289117863783,-0.4597586370185634,-0.6580915131477598,-0.4173249238624246,0
-0.02139517578750413,2.0738381975509936,-0.08442412620296401,0.5652672109660881,0
0.16471366696652368,1.2527796392614152,0.3604607861215715,-0.6952297700765494,0
-0.021671458771103533,0.2779421337140427,-0.049301633124711204,-0.4173249238624246,0
0.11640309221758068,-0.12191094986128864,0.2316783115013112,-0.5860528662067147,0
1.1161774927283195,1.8699521732743296,0.34875328842882053,-0.1294949045692239,0
-0.14667307792348414,-0.390380753757754,-0.41223406159999015,2.073893518985623,1
-0.0802434512941714,0.25645063904979193,-0.2132066008232243,-0.16919559688552746,0
-0.14508232083289216,-0.4319031560702384,-0.3771115685217374,-0.24859698151813456,0
-0.16111647072689297,-0.29544259771664644,-0.5293090385274996,1.2401789803432484,1
14.829126771726585,8.6898158679051,4.481499973969901,-0.6753794239183977,0
0.20601006182787548,-0.20702491942561496,1.1331556338431332,-0.8838080585789913,0
-0.14819445999176262,0.6654150035345631,-0.3185740800579827,0.2079609801193562,0
-0.15649390345063555,0.4713655856922992,-0.3771115685217374,-0.2783725007553622,0
-0.13143613223326125,-0.30608401740477065,-0.33028157775073363,-0.7547808085510047,0
-0.131765967865664,-0.22241324691579456,-0.26003659159422804,0.03923303777506615,0
-0.004511486146576597,-0.14694958442158074,0.4189982745853261,-0.903658404737143,0
-0.015240272492076611,0.549611318693212,-0.3654040708289864,0.7042196340731505,0
-0.13497425837124974,0.9439698130178127,-0.2951590846724808,-0.1394200776482998,0
-0.15864331203669943,0.1990704348491226,-0.3654040708289864,1.021825172603579,1
-0.1433515965920185,-0.4606975858145744,-0.41223406159999015,-0.7944815008673083,0
0.7291707564109422,0.305223812620361,2.3039054031182267,-0.6555290777602458,0
0.22689559486120284,0.609860533103915,0.24338580919406214,-0.8242570201045359,0
-0.19836112086400545,-0.24223549927602575,-0.5878465269912542,-0.4868011354159558,0
0.5431592821092843,-0.11147818546116699,1.1916931223068878,-0.556277346969487,0
0.38620498820609106,0.5189389913568542,0.5360732515128355,-0.4868011354159558,0
1.3984169914014204,4.341623099154594,1.84731299310094,-0.903658404737143,0
-0.13643600226245173,-0.3165689456268929,-0.14296161466671867,-0.0699438660947686,0
0.7234126295589218,2.607474096617219,-0.3536965731362355,-0.11956973149014803,0
-0.16761581492257877,0.05196845680740648,-0.5293090385274996,0.0789337300913697,0
0.36640754762799654,-0.12774963730626912,0.6765632238258467,-0.8937332316580672,0
0.12422664736549605,1.2381737691012449,0.266800804579564,-0.7746311547091566,0
-0.2084448412125554,-0.22971618199587968,-0.5878465269912542,2.7289549422046315,1
-0.2086261899550942,-0.03879659347365239,-0.5761390292985032,-0.8838080585789913,0
0.3796496571502927,0.11331311148012212,0.8990056799881144,-0.7051549431556253,0
-0.21333152041586595,-0.41437611187803397,-0.6697990108405107,-0.6952297700765494,0
-0.10757599298003577,0.4932743909325548,-0.037594135431960274,-0.3379235392298175,0
-0.1715738425114121,-0.01375795891336029,-0.41223406159999015,1.4982334803992214,1
-0.1748648962015122,0.1521229950485749,-0.4590640523709939,-0.4768759623368799,0
0.2654644559505449,0.6067307037838784,0.6648557261330957,-0.6952297700765494,0
-0.20548362315485813,-0.4081164532379609,-0.6346765177622579,0.6347434225196193,0
0.8577360609200585,2.7587491804189836,2.385857886967483,-0.8044066739463842,0
-0.1774062128083646,-0.41750594119807044,-0.4707715500637448,-0.7448556354719289,0
-0.14350738611581024,0.8719837386569729,-0.2132066008232243,0.4163896147799498,0
-0.2295677098485342,-0.6084255297202977,-0.5410165362202505,-0.38754940462519694,0
0.07067521566774725,0.4812767118724149,0.27850830227231493,-0.18904594304367922,0
0.1542940254572978,0.6560255155744534,0.5126582561273336,-0.4768759623368799,0
0.0038463783837182183,-0.4274170673781861,-0.09613162389571495,-0.3379235392298175,0
-0.11425912012956958,0.18342128824894002,-0.30686658236523173,-0.208896289201831,0
-0.12892767747908365,-0.15929502229505815,-0.30686658236523173,0.019382691616914378,0
-0.09276381716327621,-0.20624246209560584,-0.1195466192812168,-0.8937332316580672,0
-0.07090216539494137,-0.26995684468206343,0.056065846110047196,-0.45702561617872817,0
-0.08204841897997704,-0.5646079192397866,-0.6463840154550088,-0.81433184702546,0
-0.14024554296142108,-0.11286922071451651,-0.1780841077449715,-0.8341821931836119,0
-0.14144439203122455,-0.22867290555586758,-0.2951590846724808,0.5057161724916328,0
2.0477002594447757,-0.10017957258702156,1.0629106476866275,-0.8937332316580672,0
0.5286258234874334,0.35941399847560856,1.9292654769501967,-0.6059032123648664,0
0.06420143069080854,0.2042868170491835,0.9224206753736163,-0.6257535585230182,0
0.6302894417124217,-0.11286922071451651,2.245367914654472,-0.7448556354719289,0
-0.1415247210044297,1.0660331564992367,-0.2951590846724808,-0.37762423154612107,0
0.5611955708051396,-0.24364392247004218,1.3555980900054008,-0.903658404737143,0
1.3669109944258544,0.6504613745610552,1.5312105553966648,-0.6853045969974735,0
-0.14668403187437576,0.1302141898083193,-0.2951590846724808,-0.8738828854999153,0
-0.17147525695338767,-0.24223549927602575,-0.3536965731362355,-0.8738828854999153,0
0.16984133308944957,0.7272291326052841,0.793638200753356,-0.6356787316020941,0
0.44889079784178404,0.3248326675269534,1.0394956523011256,-0.6853045969974735,0
0.05366859835570278,-0.3443160863295243,-0.1780841077449715,-0.7448556354719289,0
0.3062667059161198,0.22763012739445576,2.280490407732725,-0.5860528662067147,0
-0.07150706690528891,-0.056532292953859274,-0.1780841077449715,-0.81433184702546,0
-0.18880319015825256,-0.2797934511164639,-0.5410165362202505,2.421274576753279,1
0.42985161408651956,0.35055417393888977,0.817053196138858,-0.8639577124208395,0
-0.17922821997333493,-0.020017617553433318,-0.4239415592927411,-0.5265018277322594,0
-0.19753227191320732,-0.3079619149967925,-0.4941865454492467,-0.2882976738344381,0
-0.17883996326951027,-0.3935105830777905,-0.48247904775649575,0.7339951533103781,0
-0.09089677708908485,-0.44230381965682125,0.0209433530317944,-0.81433184702546,0
-0.10261141901482934,3.260043509844832,-0.5527240339130014,-0.09971938533199626,0
-0.1804331545714115,-0.4425445757583626,-0.4707715500637448,-0.7051549431556253,0
0.28237979033849275,0.034634017496435,-0.3185740800579827,-0.6853045969974735,0
0.02476842458668423,2.0863575148311395,1.0277881546083747,2.2128459420926854,1
0.2236666135594885,-0.09513352123430963,0.4775357630490808,0.03923303777506615,0
-0.36661380655906206,-0.6115553590403343,-0.7049215039187635,2.4411249229114307,1
-0.2156927053858342,-0.5685202058898322,-0.6463840154550088,-0.734930462392853,0
-0.23011540739311445,-0.6115553590403343,-0.7049215039187635,2.073893518985623,1
-0.22062198328705657,-0.5364394553594579,-0.447356554678243,1.3989817496084627,1
-0.07644851586305751,0.09109132330786289,-0.4941865454492467,0.4163896147799498,0
-0.18205677351467836,-0.20937229141564234,-0.049301633124711204,-0.6555290777602458,0
-0.20808579504444166,-0.43628491711828954,-0.6346765177622579,1.905165576641333,1
-0.10997855954226117,-0.056010654733853214,-0.3771115685217374,0.5057161724916328,0
-0.21348000730572994,-0.4581937223585451,-0.3536965731362355,-0.25852215459721045,0
-0.1581491671409226,0.1051755552480272,-0.30686658236523173,-0.0699438660947686,0
-0.10570530158888052,0.7686993710957679,-0.1195466192812168,1.736437634297043,1
-0.18286736588065713,-0.19841788879551456,-0.5293090385274996,2.590002519097569,1
-0.06987614532809436,0.7608747977956767,-0.48247904775649575,-0.1394200776482998,0
0.06381682530394775,0.07492053848767437,1.9995104631067022,-0.6356787316020941,0
0.020777535145176055,0.21659747904132715,0.266800804579564,-0.903658404737143,0
-0.1893009863709933,-0.06070539871390799,-0.5176015408347485,-0.2783725007553622,0
0.08475104256346,0.13751712488840462,0.6999782192113486,-0.1294949045692239,0
-0.15658031795211377,0.35869173017098477,-0.27174408928697896,0.5057161724916328,0
-0.20611164967264348,-0.304832085676756,-0.5878465269912542,-0.5265018277322594,0
-0.01711339809454112,-0.4011345262932641,0.266800804579564,-0.8937332316580672,0
0.316391807856927,0.8387293021315849,0.6063182376693411,-0.8242570201045359,0
-0.06931627672696786,0.05092518036739419,0.03265085072454533,-0.903658404737143,0
-0.18712601856618233,-0.3642988427574497,-0.5058940431419976,-0.09971938533199626,0
0.0043940759282984805,-0.3150040309668747,-0.13125411697396774,-0.8242570201045359,0
-0.03195478444701159,-0.04505625211372542,-0.1195466192812168,-0.31807319307166576,0
-0.21432711284134742,-0.4675832103186547,-0.5176015408347485,-0.7647059816300806,0
-0.18698970273286455,-0.12956164375471127,-0.5293090385274996,-0.6158283854439424,0
-0.09700299615832744,1.4290933576234721,0.0209433530317944,0.38661409554272214,0
-0.14238034627962948,-0.2657092191762996,-0.3888190662144883,-0.0004676545412373959,0
0.2708404116270139,1.0616513954511857,2.3273203985037285,-0.8341821931836119,0
-0.18527114954853716,-0.010628129593323779,-0.4707715500637448,-0.6257535585230182,0
0.23932224359490165,0.6848199453187893,1.1331556338431332,-0.6952297700765494,0
1.3902830743115762,0.49146238448411267,2.538055356973245,-0.7150801162347011,0
-0.11014773722825376,0.1010024494879784,-0.1780841077449715,-0.6158283854439424,0
-0.18627526171360098,-0.4018567945978879,-0.4941865454492467,-0.6158283854439424,0
-0.10780967726572334,0.21002483746925038,-0.2249140985159752,-0.16919559688552746,0
-0.09063509937334092,0.035276033767211626,-0.02588663773920934,-0.44710044309965224,0
-0.20427625434547228,-0.3987269652778514,-0.6346765177622579,1.0516006918408065,1
-0.21798086401652506,-0.45506389303850864,-0.6580915131477598,0.7339951533103781,0
-0.11213770497356203,1.1724473533804782,-0.049301633124711204,-0.1294949045692239,0
-0.20912033485087106,-0.29544259771664644,-0.5995540246840051,2.6396283844929482,1
-0.17628039007783852,-0.4707130396386912,-0.48247904775649575,-0.5265018277322594,0
0.21494970286107998,-0.17829755745242273,0.3955832791998243,-0.8341821931836119,0
-0.15835972641917231,-0.07478963065407229,0.45412076766357895,-0.4173249238624246,0
1.2298588121870533,2.1358088180877166,-0.5410165362202505,-0.7547808085510047,0
-0.2295677098485342,-0.6084255297202977,-0.5878465269912542,-0.8937332316580672,0
-0.1643052875420047,-0.31526485007687766,-0.4707715500637448,2.1731452497763817,1
0.02619365530824754,0.2350634720295425,0.3604607861215715,-0.8639577124208395,0
-0.2004971412878685,-0.05444574007383496,-0.5293090385274996,2.0937438651437748,1
0.23071000398279065,0.18699823604326737,0.442413269970828,-0.8341821931836119,0
-0.1739581524888182,-0.19215823015544153,-0.4707715500637448,1.6768865958225876,1
-0.21360293497684685,-0.49105693021892854,-0.611261522376756,1.885315230483181,1
-0.18737065680276152,-0.19528805947547803,-0.4941865454492467,-0.18904594304367922,0
0.8798167917062254,0.5550173875187298,3.064892753147037,-0.6853045969974735,0
0.26518452164998163,-0.4480888448395701,0.3604607861215715,-0.8937332316580672,0
-0.1663256829286786,0.21002483746925038,-0.3536965731362355,-0.5165766546531835,0
-0.10728267051727167,-0.13895113171482082,-0.09613162389571495,-0.8242570201045359,0
-0.2104360260635183,-0.3549093547973402,-0.41223406159999015,1.3394307111340074,1
-0.202980036823299,-0.41750594119807044,-0.5878465269912542,2.2227711151717613,1
-0.07049443500064274,-0.10556628563443136,0.1263108322665528,-0.556277346969487,0
-0.16192097756459867,-0.2524074445661444,0.8872981822953635,-0.5662025200485629,0
0.10554529267269062,0.30783200372039143,0.5946107399765902,-0.7051549431556253,0
-0.1795787464018663,-0.3183946793969142,-0.3771115685217374,-0.18904594304367922,0
-0.17897262778586415,0.13647384844839233,-0.435649056985492,1.5379341727155251,1
-0.2055043139509867,-0.10452300919441916,-0.5410165362202505,-0.5165766546531835,0
-0.1673297950937424,-0.13895113171482082,-0.4707715500637448,1.458532788082918,1
0.6452075057211334,0.2625364182831963,0.629733233054843,-0.8838080585789913,0
0.0009460156087520813,-0.5468722197595797,-0.20149910313047334,-0.8738828854999153,0
0.01176121645573032,0.3759057914311856,0.18484832073030746,1.4089069226875386,1
-0.20766711069925142,-0.487927100898892,-0.5761390292985032,-0.7448556354719289,0
-0.2120413884219658,-0.4488042343984356,-0.6697990108405107,-0.8341821931836119,0
-0.2034121093306901,-0.4425445757583626,-0.5995540246840051,-0.5265018277322594,0
-0.1508599213753866,-0.12956164375471127,-0.3771115685217374,-0.6257535585230182,0
0.97066642618989,3.8557543570917816,0.07948084149554907,0.9721993072081995,1
-0.1744510802789404,0.1051755552480272,-0.41223406159999015,2.232696288250837,1
-0.1763071664022402,-0.15460027831500336,-0.5878465269912542,-0.0004676545412373959,0
-0.17868052242875468,-0.3935105830777905,-0.5527240339130014,0.16826028780305266,0
0.174538143810639,-0.10310035950349344,-0.13125411697396774,-0.5364270008113352,0
-0.15431771854016998,0.1333440191283558,-0.4239415592927411,-0.4073997507833487,0
0.21870812512255522,0.7605618148636729,1.4375505738546575,-0.7250052893137771,0
0.13589017085374638,0.06622656815423936,0.266800804579564,-0.81433184702546,0
-0.10389181416349254,-0.18098026829816824,-0.34198907544348456,-0.6257535585230182,0
0.08457212803223042,-0.38848388750318646,-0.34198907544348456,-0.6257535585230182,0
-0.16024624018383765,-0.4811458040388129,-0.4707715500637448,0.9721993072081995,1
-0.21093138806494977,-0.10139317987438265,-0.5761390292985032,-0.3279983661507416,0
-0.13959925985881638,-0.4081164532379609,-0.6815065085332617,-0.6952297700765494,0
-0.1986313183193317,-0.2938776830566282,-0.5410165362202505,-0.1294949045692239,0
-0.23048053908950128,-0.6209448470004438,-0.6815065085332617,2.7091045960464797,1
-0.2295677098485342,-0.6084255297202977,0.4658282653563299,-0.3379235392298175,0
-0.09241815915736334,0.06761760340758904,-0.049301633124711204,-0.1394200776482998,0
0.02091141676718455,-0.14878773814922128,0.27850830227231493,-0.6853045969974735,0
-0.08432805787108556,2.039410075030592,0.044358348417296266,-0.39747457770427286,0
-0.15123600702266504,-0.21563195005571537,-0.4941865454492467,-0.3379235392298175,0
0.1622161661632377,0.2241090694094147,0.7351007122896014,-0.6059032123648664,0
-0.1911558553886384,-0.3705585013975228,-0.48247904775649575,1.8456145381668776,1
0.04929432063298841,0.4682357563722627,0.24338580919406214,-0.8937332316580672,0
-0.1495734406984503,-0.43753684884630417,-0.4239415592927411,-0.0699438660947686,0
-0.1879877293696553,0.014410504966968326,-0.26003659159422804,-0.6257535585230182,0
-0.20798720948641722,-0.3079619149967925,-0.5878465269912542,-0.6952297700765494,0
0.16170863310525996,0.1990704348491226,-0.13125411697396774,-0.7547808085510047,0
-0.06654736136270098,0.6236839459340763,0.3253382930433187,-0.7647059816300806,0
1.427165026963611,0.3991073522601519,2.3390278961964794,-0.8937332316580672,0
-0.20764763700877747,-0.39246730663777835,-0.5878465269912542,1.3890565765293867,1
-0.19243381632599238,-0.010628129593323779,-0.5058940431419976,1.8257641920087258,1
-0.15153541501370227,-0.0528808254138167,-0.2951590846724808,0.138484768565825,0
0.08862265565081515,1.0368214161788958,0.14972582765205467,1.190553114947869,1
0.5479619810224259,0.19810741044295746,1.9995104631067022,-0.6853045969974735,0
0.31551670889125316,0.6220445115283431,1.179985624614137,-0.8044066739463842,0
-0.13589804156310845,-0.2602320178662357,-0.3185740800579827,-0.8738828854999153,0
-0.07488818641383106,0.24914770396970679,-0.014179140046458405,-0.81433184702546,0
-0.1516120926699435,0.1302141898083193,-0.3536965731362355,-0.3478487123088934,0
0.030969577896987458,0.11080924802409296,0.13801832995930374,-0.3279983661507416,0
-0.023976656880959107,1.2256544518210988,0.4072907768925752,-0.020318000699389167,0
0.4915990352624984,0.3230116759225686,1.683408025402427,-0.24859698151813456,0
-0.14781594013317495,1.1974859879407702,-0.26003659159422804,-0.5860528662067147,0
-0.1704042039773196,0.020670163607041353,-0.4590640523709939,1.458532788082918,1
-0.08660891386784869,-0.2839665568765125,-0.16637661005222054,-0.6753794239183977,0
-0.20694171572909623,-0.3830778186776688,-0.5995540246840051,0.22781132627750797,0
-0.10624326228822378,-0.03253693483357937,-0.26003659159422804,-0.6654542508393217,0
0.17751031581922785,0.33469637205070474,-0.5878465269912542,0.3568385763054945,0
-0.17140101350845569,0.40876899929156896,-0.3536965731362355,0.37668892246364627,0
-0.015919417447356126,0.06260987649553064,-0.037594135431960274,-0.5761276931276388,0
-0.06562722948780614,0.7953029203160783,-0.2132066008232243,-0.8639577124208395,0
0.21710032855279848,-0.266551865531694,0.20826331611580934,-0.6952297700765494,0
-0.19085766450325586,-0.10765283851445569,-0.4707715500637448,0.6248182494405434,0
-0.1560898243733008,-0.15929502229505815,-0.3654040708289864,0.1484099416449009,0
-0.19129703964457467,0.18655111756897655,-0.48247904775649575,-0.8838080585789913,0
-0.2156927053858342,-0.3642988427574497,-0.611261522376756,2.411349403674203,1
-0.11825974641631475,0.177161629608867,-0.15466911235946962,2.2823221536462164,1
0.03939438323828649,0.8297310428364799,-0.2834515869797299,0.5652672109660881,0
-0.15630038365155052,-0.44317054162236985,-0.3536965731362355,-0.8044066739463842,0
0.25517139342939976,0.059793030107497765,0.3253382930433187,-0.7448556354719289,0
-0.08934983580205925,-0.19904385465952182,-0.30686658236523173,-0.8044066739463842,0
-0.1460681764131366,0.3931198526913864,-0.2951590846724808,-0.7250052893137771,0
-0.2184092852069523,-0.2797934511164639,-0.6580915131477598,-0.6158283854439424,0
-0.19973645025372924,-0.2109372060756606,-0.5644315316057523,-0.8044066739463842,0
0.23501125536622766,-0.07635454531409056,0.793638200753356,-0.903658404737143,0
0.36241787529214303,-0.23222004545190889,-0.5995540246840051,-0.8341821931836119,0
-0.22205208243123836,-0.5520886019596405,-0.6815065085332617,2.312097672883444,1
-0.25724956085727524,-0.7836959716423425,-0.6932140062260126,2.649553557572024,1
-0.15409133688841015,0.6278570516941249,-0.33028157775073363,-0.3379235392298175,0
0.22601684457856513,0.22358743118940855,0.629733233054843,-0.8441073662626877,0
-0.033889982437861864,0.2632319359098711,0.4307057722780771,0.5851175571242399,0
0.13387829520665492,0.11717323430816728,-0.037594135431960274,-0.81433184702546,0
-0.20207329311060498,-0.3642988427574497,-0.5995540246840051,2.3617235382788238,1
-0.15526097542250267,-0.059140484053889726,-0.2249140985159752,-0.8639577124208395,0
0.004391641716989237,-0.11525385257740146,-0.10783912158846587,-0.7944815008673083,0
-0.06752348009770846,-0.2589279223162204,-0.33028157775073363,-0.6654542508393217,0
1.911109360249076,2.0155752209780067,0.5126582561273336,-0.4967263084950317,0
-0.10071638551058162,-0.42411335865148087,-0.18979160543772242,-0.39747457770427286,0
-0.1245546168620239,-0.26179693252625397,-0.33028157775073363,-0.903658404737143,0
1.4351395032126997,0.26305805650320246,2.409272882352985,-0.7647059816300806,0
1.2650161261264876,-0.04758030801698069,1.7302380161734308,-0.8738828854999153,0
0.7710258027677659,0.15885212808665342,1.3555980900054008,-0.8738828854999153,0
0.04837418875809358,0.27910464174719907,-0.0024716423537074705,-0.8341821931836119,0
0.11889937591521202,0.18602947934897057,0.6531482284403448,-0.6356787316020941,0
-0.21871843004322647,-0.27353379247639087,-0.6346765177622579,2.7785808076000107,1
0.3636264612071835,8.868697651350264,1.2853531038488952,0.2178861531984321,0
-0.07772039127213835,0.37434087677116734,-0.049301633124711204,-0.6555290777602458,0
-0.18222108277805243,-0.2766636217964274,-0.5293090385274996,1.1310020764734137,1
-0.10349990614270399,-0.4029000710379,-0.4707715500637448,-0.6356787316020941,0
-0.12843109837199754,-0.47801597471877644,-0.30686658236523173,0.2873623647519633,0
-0.12371968238295265,0.18811603222899478,-0.34198907544348456,-0.21882146228090688,0
-0.15871998969294066,-0.43628491711828954,-0.447356554678243,-0.8441073662626877,0
-0.1152790546681435,-0.29606856358065375,-0.2834515869797299,-0.7051549431556253,0
0.36291810571619293,0.9371885161577335,1.5429180530894158,-0.8341821931836119,0
-0.13247797467361835,0.45258660977208015,-0.13125411697396774,-0.11956973149014803,0
-0.20291309601229474,-0.4425445757583626,-0.5761390292985032,-0.7150801162347011,0
-0.19613381751604572,-0.35647426945735844,-0.4707715500637448,-0.2783725007553622,0
0.04073198235271699,-0.2945036489206355,0.03265085072454533,-0.8441073662626877,0
0.5997972937471565,0.2797753194586355,1.9526804723356985,-0.7647059816300806,0
-0.15612512043728488,0.19281077620904957,-0.33028157775073363,1.98456696127394,1
0.0888660767817397,-0.35999532744239954,0.29021579996506586,-0.6158283854439424,0
0.8979711396505792,-0.15002591238571927,0.4892432607418318,-0.8838080585789913,0
-0.09196539585384367,0.05588074345745212,0.16143332534480562,0.049158210854142036,0
0.28668347593323895,-0.4162171879486437,-0.02588663773920934,-0.6853045969974735,0
-0.12629020952551603,0.9815277648582509,-0.27174408928697896,-0.903658404737143,0
0.34355030343418025,1.3126637069181137,1.8121905000226872,-0.8242570201045359,0
-0.18777717009140554,-0.0074983002732872655,-0.48247904775649575,0.138484768565825,0
-0.10134684623967624,0.4995340495726278,-0.014179140046458405,-0.8738828854999153,0
-0.11017207934134621,-0.08157092751415138,-0.14296161466671867,0.5851175571242399,0
-0.20057016762714583,0.026929822247114377,-0.4941865454492467,-0.208896289201831,0
-0.15555551499092135,-0.23180273487590408,-0.3185740800579827,-0.8639577124208395,0
0.46579882959580404,-0.10614188642892082,1.7536530115589326,-0.8838080585789913,0
0.09040693254049216,0.26524396904418035,0.8521756892171107,-0.5959780392857905,0
-0.11950119418403,-0.31630812651688994,-0.13125411697396774,-0.0699438660947686,0
-0.14131903014879843,-0.3367563447411284,-0.09613162389571495,-0.8738828854999153,0
-0.10403421552508338,-0.2602320178662357,-0.16637661005222054,-0.8639577124208395,0
-0.17749992994377056,-0.09513352123430963,-0.435649056985492,2.7686556345209348,1
0.087987326499102,0.7968678349760966,-0.049301633124711204,-0.6356787316020941,0
0.25090908942691076,0.11665159608816096,0.5594882468983373,-0.8044066739463842,0
-0.12777751263546508,-0.280575908446473,-0.27174408928697896,-0.208896289201831,0
-0.17443160658846646,0.12082470184820977,-0.41223406159999015,0.2178861531984321,0
2.057788848215944,1.2618710482386641,0.5594882468983373,-0.6753794239183977,0
-0.20081237165241578,-0.2610144751962448,-0.5761390292985032,0.8729475764174406,0
-0.18283693823929156,-0.1796389128752955,-0.4590640523709939,1.4089069226875386,1
-0.2161308634214984,-0.33300054955708464,-0.6697990108405107,2.590002519097569,1
-0.13468580433110414,-0.03253693483357937,-0.27174408928697896,2.2128459420926854,1
-0.20108743753036054,-0.066965057353981,-0.6697990108405107,2.391499057516051,1
-0.21065997350396892,-0.14521079035489384,-0.5878465269912542,2.7785808076000107,1
-0.10627003861262549,0.1521229950485749,-0.27174408928697896,-0.1394200776482998,0
-0.177524272056863,0.46197609773218967,-0.40052656390723923,-0.2783725007553622,0
-0.16499051802555734,-0.12643181443467474,0.618025735362092,0.4163896147799498,0
0.8804801142879948,1.029727136386813,1.3673055876981517,-0.39747457770427286,0
0.2811310399368497,-0.2456498585342474,-0.2249140985159752,-0.8937332316580672,0
3.1541332797870747,-0.2850331207370607,19.99393441686489,-0.903658404737143,0
0.24123309947265945,-0.05209836808380758,1.156570629228635,-0.8738828854999153,0
-0.19599019904880025,-0.1796389128752955,-0.5410165362202505,0.3667637493845704,0
0.3019155532008433,6.471248392202295,-0.09613162389571495,-0.10964455841107214,0
2.329276435536107,2.5925362748624994,0.8287606938316089,-0.8738828854999153,0
0.12937135296758664,3.4472073031830153,-0.13125411697396774,1.4287572688456904,1
0.03858500797796231,0.06918251806760731,-0.6580915131477598,1.5677096919527527,1
-0.21592638967152178,-0.1577301076350399,-0.6697990108405107,-0.05009351993661683,0
0.26975597048874494,-0.22856308698323466,2.058047951570457,-0.7547808085510047,0
0.11019828759031361,2.7326672694186795,0.266800804579564,0.24766167243565976,0
-0.043175281476979244,0.33260981917068055,0.2316783115013112,-0.39747457770427286,0
0.0015022328929146958,1.311724758122103,0.009235855339043463,-0.8341821931836119,0
-0.1694329536649306,-0.11391249715452871,-0.5293090385274996,0.45609030709625337,0
-0.02340461722328638,0.5996885878137963,-0.18979160543772242,2.232696288250837,1
0.6211441098235859,1.0217684275444348,1.683408025402427,-0.8738828854999153,0
-0.09037950718587015,0.5057937082127009,-0.34198907544348456,1.458532788082918,1
